algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
Naive,10000000,3,6,155555,0,31
Naive,10000000,3,7,155555,0,29
Naive,10000000,3,8,155555,0,33
Naive,10000000,3,9,155555,0,31
KMP,10000000,3,0,155555,0,54
KMP,10000000,3,1,155555,0,54
KMP,10000000,3,2,155555,0,57
KMP,10000000,3,3,155555,0,52
KMP,10000000,3,4,155555,0,53
KMP,10000000,3,5,155555,0,54
KMP,10000000,3,6,155555,0,53
KMP,10000000,3,7,155555,0,56
KMP,10000000,3,8,155555,0,61
KMP,10000000,3,9,155555,0,56
Horspool,10000000,3,0,155555,0,42
Horspool,10000000,3,1,155555,0,38
Horspool,10000000,3,2,155555,0,47
Horspool,10000000,3,3,155555,0,39
Horspool,10000000,3,4,155555,0,37
Horspool,10000000,3,5,155555,0,37
Horspool,10000000,3,6,155555,0,37
Horspool,10000000,3,7,155555,0,40
Horspool,10000000,3,8,155555,0,39
Horspool,10000000,3,9,155555,0,38
Shift-And,10000000,3,0,155555,0,12
Shift-And,10000000,3,1,155555,0,11
Shift-And,10000000,3,2,155555,0,11
Shift-And,10000000,3,3,155555,0,11
Shift-And,10000000,3,4,155555,0,10
Shift-And,10000000,3,5,155555,0,10
Shift-And,10000000,3,6,155555,0,10
Shift-And,10000000,3,7,155555,0,10
Shift-And,10000000,3,8,155555,0,10
Shift-And,10000000,3,9,155555,0,11
Weak Boyer Moore,10000000,3,0,156539,0,33
Weak Boyer Moore,10000000,3,1,156539,0,37
Weak Boyer Moore,10000000,3,2,156539,0,32
Weak Boyer Moore,10000000,3,3,156539,0,32
Weak Boyer Moore,10000000,3,4,156539,0,35
Weak Boyer Moore,10000000,3,5,156539,0,32
Weak Boyer Moore,10000000,3,6,156539,0,37
Weak Boyer Moore,10000000,3,7,156539,0,36
Weak Boyer Moore,10000000,3,8,156539,0,33
Weak Boyer Moore,10000000,3,9,156539,0,36
Weak Memorizing Boyer Moore,10000000,3,0,156539,0,41
Weak Memorizing Boyer Moore,10000000,3,1,156539,0,35
Weak Memorizing Boyer Moore,10000000,3,2,156539,0,45
Weak Memorizing Boyer Moore,10000000,3,3,156539,0,38
Weak Memorizing Boyer Moore,10000000,3,4,156539,0,39
Weak Memorizing Boyer Moore,10000000,3,5,156539,0,41
Weak Memorizing Boyer Moore,10000000,3,6,156539,0,47
Weak Memorizing Boyer Moore,10000000,3,7,156539,0,40
Weak Memorizing Boyer Moore,10000000,3,8,156539,0,38
Weak Memorizing Boyer Moore,10000000,3,9,156539,0,36
Weak Turbo Boyer Moore,10000000,3,0,156539,0,37
Weak Turbo Boyer Moore,10000000,3,1,156539,0,37
Weak Turbo Boyer Moore,10000000,3,2,156539,0,38
Weak Turbo Boyer Moore,10000000,3,3,156539,0,37
Weak Turbo Boyer Moore,10000000,3,4,156539,0,39
Weak Turbo Boyer Moore,10000000,3,5,156539,0,40
Weak Turbo Boyer Moore,10000000,3,6,156539,0,36
Weak Turbo Boyer Moore,10000000,3,7,156539,0,36
Weak Turbo Boyer Moore,10000000,3,8,156539,0,41
Weak Turbo Boyer Moore,10000000,3,9,156539,0,39
Naive,10000000,3,0,156539,0,31
Naive,10000000,3,1,156539,0,30
Naive,10000000,3,2,156539,0,31
Naive,10000000,3,3,156539,0,38
Naive,10000000,3,4,156539,0,33
Naive,10000000,3,5,156539,0,32
Naive,10000000,3,6,156539,0,31
Naive,10000000,3,7,156539,0,32
Naive,10000000,3,8,156539,0,42
Naive,10000000,3,9,156539,0,35
KMP,10000000,3,0,156539,0,56
KMP,10000000,3,1,156539,0,56
KMP,10000000,3,2,156539,0,55
KMP,10000000,3,3,156539,0,55
KMP,10000000,3,4,156539,0,55
KMP,10000000,3,5,156539,0,57
KMP,10000000,3,6,156539,0,57
KMP,10000000,3,7,156539,0,57
KMP,10000000,3,8,156539,0,59
KMP,10000000,3,9,156539,0,58
Horspool,10000000,3,0,156539,0,41
Horspool,10000000,3,1,156539,0,42
Horspool,10000000,3,2,156539,0,42
Horspool,10000000,3,3,156539,0,42
Horspool,10000000,3,4,156539,0,50
Horspool,10000000,3,5,156539,0,43
Horspool,10000000,3,6,156539,0,47
Horspool,10000000,3,7,156539,0,46
Horspool,10000000,3,8,156539,0,44
Horspool,10000000,3,9,156539,0,42
Shift-And,10000000,3,0,156539,0,12
Shift-And,10000000,3,1,156539,0,13
Shift-And,10000000,3,2,156539,0,11
Shift-And,10000000,3,3,156539,0,10
Shift-And,10000000,3,4,156539,0,10
Shift-And,10000000,3,5,156539,0,10
Shift-And,10000000,3,6,156539,0,10
Shift-And,10000000,3,7,156539,0,10
Shift-And,10000000,3,8,156539,0,10
Shift-And,10000000,3,9,156539,0,11
Weak Boyer Moore,10000000,3,0,156195,0,27
Weak Boyer Moore,10000000,3,1,156195,0,25
Weak Boyer Moore,10000000,3,2,156195,0,23
Weak Boyer Moore,10000000,3,3,156195,0,23
Weak Boyer Moore,10000000,3,4,156195,0,23
Weak Boyer Moore,10000000,3,5,156195,0,27
Weak Boyer Moore,10000000,3,6,156195,0,26
Weak Boyer Moore,10000000,3,7,156195,0,23
Weak Boyer Moore,10000000,3,8,156195,0,24
Weak Boyer Moore,10000000,3,9,156195,0,23
Weak Memorizing Boyer Moore,10000000,3,0,156195,0,28
Weak Memorizing Boyer Moore,10000000,3,1,156195,0,27
Weak Memorizing Boyer Moore,10000000,3,2,156195,0,29
Weak Memorizing Boyer Moore,10000000,3,3,156195,0,30
Weak Memorizing Boyer Moore,10000000,3,4,156195,0,31
Weak Memorizing Boyer Moore,10000000,3,5,156195,0,28
Weak Memorizing Boyer Moore,10000000,3,6,156195,0,30
Weak Memorizing Boyer Moore,10000000,3,7,156195,0,28
Weak Memorizing Boyer Moore,10000000,3,8,156195,0,27
Weak Memorizing Boyer Moore,10000000,3,9,156195,0,30
Weak Turbo Boyer Moore,10000000,3,0,156195,0,30
Weak Turbo Boyer Moore,10000000,3,1,156195,0,31
Weak Turbo Boyer Moore,10000000,3,2,156195,0,33
Weak Turbo Boyer Moore,10000000,3,3,156195,0,35
Weak Turbo Boyer Moore,10000000,3,4,156195,0,33
Weak Turbo Boyer Moore,10000000,3,5,156195,0,29
Weak Turbo Boyer Moore,10000000,3,6,156195,0,34
Weak Turbo Boyer Moore,10000000,3,7,156195,0,32
Weak Turbo Boyer Moore,10000000,3,8,156195,0,29
Weak Turbo Boyer Moore,10000000,3,9,156195,0,32
Naive,10000000,3,0,156195,0,35
Naive,10000000,3,1,156195,0,32
Naive,10000000,3,2,156195,0,30
Naive,10000000,3,3,156195,0,35
Naive,10000000,3,4,156195,0,34
Naive,10000000,3,5,156195,0,36
Naive,10000000,3,6,156195,0,32
Naive,10000000,3,7,156195,0,32
Naive,10000000,3,8,156195,0,35
Naive,10000000,3,9,156195,0,31
KMP,10000000,3,0,156195,0,60
KMP,10000000,3,1,156195,0,54
KMP,10000000,3,2,156195,0,56
KMP,10000000,3,3,156195,0,55
KMP,10000000,3,4,156195,0,54
KMP,10000000,3,5,156195,0,54
KMP,10000000,3,6,156195,0,56
KMP,10000000,3,7,156195,0,56
KMP,10000000,3,8,156195,0,57
KMP,10000000,3,9,156195,0,59
Horspool,10000000,3,0,156195,0,42
Horspool,10000000,3,1,156195,0,39
Horspool,10000000,3,2,156195,0,38
Horspool,10000000,3,3,156195,0,38
Horspool,10000000,3,4,156195,0,37
Horspool,10000000,3,5,156195,0,39
Horspool,10000000,3,6,156195,0,40
Horspool,10000000,3,7,156195,0,39
Horspool,10000000,3,8,156195,0,38
Horspool,10000000,3,9,156195,0,39
Shift-And,10000000,3,0,156195,0,13
Shift-And,10000000,3,1,156195,0,11
Shift-And,10000000,3,2,156195,0,13
Shift-And,10000000,3,3,156195,0,14
Shift-And,10000000,3,4,156195,0,14
Shift-And,10000000,3,5,156195,0,14
Shift-And,10000000,3,6,156195,0,14
Shift-And,10000000,3,7,156195,0,12
Shift-And,10000000,3,8,156195,0,13
Shift-And,10000000,3,9,156195,0,12
Weak Boyer Moore,10000000,3,0,156446,0,41
Weak Boyer Moore,10000000,3,1,156446,0,36
Weak Boyer Moore,10000000,3,2,156446,0,34
Weak Boyer Moore,10000000,3,3,156446,0,35
Weak Boyer Moore,10000000,3,4,156446,0,36
Weak Boyer Moore,10000000,3,5,156446,0,34
Weak Boyer Moore,10000000,3,6,156446,0,37
Weak Boyer Moore,10000000,3,7,156446,0,37
Weak Boyer Moore,10000000,3,8,156446,0,35
Weak Boyer Moore,10000000,3,9,156446,0,35
Weak Memorizing Boyer Moore,10000000,3,0,156446,0,41
Weak Memorizing Boyer Moore,10000000,3,1,156446,0,40
Weak Memorizing Boyer Moore,10000000,3,2,156446,0,39
Weak Memorizing Boyer Moore,10000000,3,3,156446,0,39
Weak Memorizing Boyer Moore,10000000,3,4,156446,0,38
Weak Memorizing Boyer Moore,10000000,3,5,156446,0,44
Weak Memorizing Boyer Moore,10000000,3,6,156446,0,44
Weak Memorizing Boyer Moore,10000000,3,7,156446,0,50
Weak Memorizing Boyer Moore,10000000,3,8,156446,0,46
Weak Memorizing Boyer Moore,10000000,3,9,156446,0,47
Weak Turbo Boyer Moore,10000000,3,0,156446,0,49
Weak Turbo Boyer Moore,10000000,3,1,156446,0,47
Weak Turbo Boyer Moore,10000000,3,2,156446,0,44
Weak Turbo Boyer Moore,10000000,3,3,156446,0,38
Weak Turbo Boyer Moore,10000000,3,4,156446,0,43
Weak Turbo Boyer Moore,10000000,3,5,156446,0,39
Weak Turbo Boyer Moore,10000000,3,6,156446,0,41
Weak Turbo Boyer Moore,10000000,3,7,156446,0,39
Weak Turbo Boyer Moore,10000000,3,8,156446,0,39
Weak Turbo Boyer Moore,10000000,3,9,156446,0,42
Naive,10000000,3,0,156446,0,32
Naive,10000000,3,1,156446,0,30
Naive,10000000,3,2,156446,0,31
Naive,10000000,3,3,156446,0,35
Naive,10000000,3,4,156446,0,32
Naive,10000000,3,5,156446,0,32
Naive,10000000,3,6,156446,0,32
Naive,10000000,3,7,156446,0,32
Naive,10000000,3,8,156446,0,29
Naive,10000000,3,9,156446,0,33
KMP,10000000,3,0,156446,0,53
KMP,10000000,3,1,156446,0,55
KMP,10000000,3,2,156446,0,54
KMP,10000000,3,3,156446,0,54
KMP,10000000,3,4,156446,0,54
KMP,10000000,3,5,156446,0,55
KMP,10000000,3,6,156446,0,56
KMP,10000000,3,7,156446,0,55
KMP,10000000,3,8,156446,0,57
KMP,10000000,3,9,156446,0,65
Horspool,10000000,3,0,156446,0,45
Horspool,10000000,3,1,156446,0,46
Horspool,10000000,3,2,156446,0,43
Horspool,10000000,3,3,156446,0,41
Horspool,10000000,3,4,156446,0,43
Horspool,10000000,3,5,156446,0,39
Horspool,10000000,3,6,156446,0,41
Horspool,10000000,3,7,156446,0,41
Horspool,10000000,3,8,156446,0,42
Horspool,10000000,3,9,156446,0,42
Shift-And,10000000,3,0,156446,0,13
Shift-And,10000000,3,1,156446,0,12
Shift-And,10000000,3,2,156446,0,10
Shift-And,10000000,3,3,156446,0,10
Shift-And,10000000,3,4,156446,0,12
Shift-And,10000000,3,5,156446,0,10
Shift-And,10000000,3,6,156446,0,12
Shift-And,10000000,3,7,156446,0,11
Shift-And,10000000,3,8,156446,0,11
Shift-And,10000000,3,9,156446,0,10
Weak Boyer Moore,10000000,3,0,156236,0,31
Weak Boyer Moore,10000000,3,1,156236,0,35
Weak Boyer Moore,10000000,3,2,156236,0,34
Weak Boyer Moore,10000000,3,3,156236,0,32
Weak Boyer Moore,10000000,3,4,156236,0,31
Weak Boyer Moore,10000000,3,5,156236,0,33
Weak Boyer Moore,10000000,3,6,156236,0,36
Weak Boyer Moore,10000000,3,7,156236,0,34
Weak Boyer Moore,10000000,3,8,156236,0,32
Weak Boyer Moore,10000000,3,9,156236,0,37
Weak Memorizing Boyer Moore,10000000,3,0,156236,0,35
Weak Memorizing Boyer Moore,10000000,3,1,156236,0,39
Weak Memorizing Boyer Moore,10000000,3,2,156236,0,40
Weak Memorizing Boyer Moore,10000000,3,3,156236,0,39
Weak Memorizing Boyer Moore,10000000,3,4,156236,0,37
Weak Memorizing Boyer Moore,10000000,3,5,156236,0,36
Weak Memorizing Boyer Moore,10000000,3,6,156236,0,37
Weak Memorizing Boyer Moore,10000000,3,7,156236,0,38
Weak Memorizing Boyer Moore,10000000,3,8,156236,0,36
Weak Memorizing Boyer Moore,10000000,3,9,156236,0,36
Weak Turbo Boyer Moore,10000000,3,0,156236,0,40
Weak Turbo Boyer Moore,10000000,3,1,156236,0,38
Weak Turbo Boyer Moore,10000000,3,2,156236,0,40
Weak Turbo Boyer Moore,10000000,3,3,156236,0,40
Weak Turbo Boyer Moore,10000000,3,4,156236,0,39
Weak Turbo Boyer Moore,10000000,3,5,156236,0,39
Weak Turbo Boyer Moore,10000000,3,6,156236,0,38
Weak Turbo Boyer Moore,10000000,3,7,156236,0,37
Weak Turbo Boyer Moore,10000000,3,8,156236,0,37
Weak Turbo Boyer Moore,10000000,3,9,156236,0,40
Naive,10000000,3,0,156236,0,33
Naive,10000000,3,1,156236,0,36
Naive,10000000,3,2,156236,0,33
Naive,10000000,3,3,156236,0,33
Naive,10000000,3,4,156236,0,30
Naive,10000000,3,5,156236,0,31
Naive,10000000,3,6,156236,0,32
Naive,10000000,3,7,156236,0,33
Naive,10000000,3,8,156236,0,31
Naive,10000000,3,9,156236,0,34
KMP,10000000,3,0,156236,0,53
KMP,10000000,3,1,156236,0,59
KMP,10000000,3,2,156236,0,61
KMP,10000000,3,3,156236,0,60
KMP,10000000,3,4,156236,0,61
KMP,10000000,3,5,156236,0,58
KMP,10000000,3,6,156236,0,54
KMP,10000000,3,7,156236,0,57
KMP,10000000,3,8,156236,0,54
KMP,10000000,3,9,156236,0,54
Horspool,10000000,3,0,156236,0,41
Horspool,10000000,3,1,156236,0,42
Horspool,10000000,3,2,156236,0,41
Horspool,10000000,3,3,156236,0,40
Horspool,10000000,3,4,156236,0,41
Horspool,10000000,3,5,156236,0,40
Horspool,10000000,3,6,156236,0,48
Horspool,10000000,3,7,156236,0,40
Horspool,10000000,3,8,156236,0,45
Horspool,10000000,3,9,156236,0,45
Shift-And,10000000,3,0,156236,0,13
Shift-And,10000000,3,1,156236,0,10
Shift-And,10000000,3,2,156236,0,10
Shift-And,10000000,3,3,156236,0,11
Shift-And,10000000,3,4,156236,0,11
Shift-And,10000000,3,5,156236,0,13
Shift-And,10000000,3,6,156236,0,11
Shift-And,10000000,3,7,156236,0,10
Shift-And,10000000,3,8,156236,0,10
Shift-And,10000000,3,9,156236,0,10
Weak Boyer Moore,10000000,3,0,155959,0,33
Weak Boyer Moore,10000000,3,1,155959,0,35
Weak Boyer Moore,10000000,3,2,155959,0,31
Weak Boyer Moore,10000000,3,3,155959,0,34
Weak Boyer Moore,10000000,3,4,155959,0,34
Weak Boyer Moore,10000000,3,5,155959,0,31
Weak Boyer Moore,10000000,3,6,155959,0,33
Weak Boyer Moore,10000000,3,7,155959,0,37
Weak Boyer Moore,10000000,3,8,155959,0,34
Weak Boyer Moore,10000000,3,9,155959,0,33
Weak Memorizing Boyer Moore,10000000,3,0,155959,0,36
Weak Memorizing Boyer Moore,10000000,3,1,155959,0,48
Weak Memorizing Boyer Moore,10000000,3,2,155959,0,37
Weak Memorizing Boyer Moore,10000000,3,3,155959,0,39
Weak Memorizing Boyer Moore,10000000,3,4,155959,0,39
Weak Memorizing Boyer Moore,10000000,3,5,155959,0,44
Weak Memorizing Boyer Moore,10000000,3,6,155959,0,46
Weak Memorizing Boyer Moore,10000000,3,7,155959,0,42
Weak Memorizing Boyer Moore,10000000,3,8,155959,0,43
Weak Memorizing Boyer Moore,10000000,3,9,155959,0,41
Weak Turbo Boyer Moore,10000000,3,0,155959,0,41
Weak Turbo Boyer Moore,10000000,3,1,155959,0,44
Weak Turbo Boyer Moore,10000000,3,2,155959,0,42
Weak Turbo Boyer Moore,10000000,3,3,155959,0,38
Weak Turbo Boyer Moore,10000000,3,4,155959,0,40
Weak Turbo Boyer Moore,10000000,3,5,155959,0,40
Weak Turbo Boyer Moore,10000000,3,6,155959,0,38
Weak Turbo Boyer Moore,10000000,3,7,155959,0,37
Weak Turbo Boyer Moore,10000000,3,8,155959,0,39
Weak Turbo Boyer Moore,10000000,3,9,155959,0,37
Naive,10000000,3,0,155959,0,32
Naive,10000000,3,1,155959,0,31
Naive,10000000,3,2,155959,0,32
Naive,10000000,3,3,155959,0,35
Naive,10000000,3,4,155959,0,41
Naive,10000000,3,5,155959,0,32
Naive,10000000,3,6,155959,0,33
Naive,10000000,3,7,155959,0,33
Naive,10000000,3,8,155959,0,37
Naive,10000000,3,9,155959,0,34
KMP,10000000,3,0,155959,0,57
KMP,10000000,3,1,155959,0,60
KMP,10000000,3,2,155959,0,61
KMP,10000000,3,3,155959,0,55
KMP,10000000,3,4,155959,0,57
KMP,10000000,3,5,155959,0,53
KMP,10000000,3,6,155959,0,65
KMP,10000000,3,7,155959,0,57
KMP,10000000,3,8,155959,0,55
KMP,10000000,3,9,155959,0,58
Horspool,10000000,3,0,155959,0,40
Horspool,10000000,3,1,155959,0,39
Horspool,10000000,3,2,155959,0,39
Horspool,10000000,3,3,155959,0,40
Horspool,10000000,3,4,155959,0,40
Horspool,10000000,3,5,155959,0,40
Horspool,10000000,3,6,155959,0,40
Horspool,10000000,3,7,155959,0,41
Horspool,10000000,3,8,155959,0,45
Horspool,10000000,3,9,155959,0,43
Shift-And,10000000,3,0,155959,0,12
Shift-And,10000000,3,1,155959,0,10
Shift-And,10000000,3,2,155959,0,10
Shift-And,10000000,3,3,155959,0,10
Shift-And,10000000,3,4,155959,0,10
Shift-And,10000000,3,5,155959,0,10
Shift-And,10000000,3,6,155959,0,11
Shift-And,10000000,3,7,155959,0,10
Shift-And,10000000,3,8,155959,0,11
Shift-And,10000000,3,9,155959,0,11
Weak Boyer Moore,10000000,3,0,155863,0,40
Weak Boyer Moore,10000000,3,1,155863,0,41
Weak Boyer Moore,10000000,3,2,155863,0,37
Weak Boyer Moore,10000000,3,3,155863,0,36
Weak Boyer Moore,10000000,3,4,155863,0,38
Weak Boyer Moore,10000000,3,5,155863,0,40
Weak Boyer Moore,10000000,3,6,155863,0,37
Weak Boyer Moore,10000000,3,7,155863,0,42
Weak Boyer Moore,10000000,3,8,155863,0,40
Weak Boyer Moore,10000000,3,9,155863,0,38
Weak Memorizing Boyer Moore,10000000,3,0,155863,0,44
Weak Memorizing Boyer Moore,10000000,3,1,155863,0,41
Weak Memorizing Boyer Moore,10000000,3,2,155863,0,44
Weak Memorizing Boyer Moore,10000000,3,3,155863,0,42
Weak Memorizing Boyer Moore,10000000,3,4,155863,0,41
Weak Memorizing Boyer Moore,10000000,3,5,155863,0,45
Weak Memorizing Boyer Moore,10000000,3,6,155863,0,43
Weak Memorizing Boyer Moore,10000000,3,7,155863,0,47
Weak Memorizing Boyer Moore,10000000,3,8,155863,0,42
Weak Memorizing Boyer Moore,10000000,3,9,155863,0,43
Weak Turbo Boyer Moore,10000000,3,0,155863,0,48
Weak Turbo Boyer Moore,10000000,3,1,155863,0,45
Weak Turbo Boyer Moore,10000000,3,2,155863,0,47
Weak Turbo Boyer Moore,10000000,3,3,155863,0,50
Weak Turbo Boyer Moore,10000000,3,4,155863,0,45
Weak Turbo Boyer Moore,10000000,3,5,155863,0,49
Weak Turbo Boyer Moore,10000000,3,6,155863,0,47
Weak Turbo Boyer Moore,10000000,3,7,155863,0,54
Weak Turbo Boyer Moore,10000000,3,8,155863,0,48
Weak Turbo Boyer Moore,10000000,3,9,155863,0,49
Naive,10000000,3,0,155863,0,30
Naive,10000000,3,1,155863,0,31
Naive,10000000,3,2,155863,0,31
Naive,10000000,3,3,155863,0,32
Naive,10000000,3,4,155863,0,32
Naive,10000000,3,5,155863,0,35
Naive,10000000,3,6,155863,0,39
Naive,10000000,3,7,155863,0,35
Naive,10000000,3,8,155863,0,32
Naive,10000000,3,9,155863,0,35
KMP,10000000,3,0,155863,0,57
KMP,10000000,3,1,155863,0,56
KMP,10000000,3,2,155863,0,53
KMP,10000000,3,3,155863,0,51
KMP,10000000,3,4,155863,0,53
KMP,10000000,3,5,155863,0,52
KMP,10000000,3,6,155863,0,57
KMP,10000000,3,7,155863,0,56
KMP,10000000,3,8,155863,0,53
KMP,10000000,3,9,155863,0,55
Horspool,10000000,3,0,155863,0,38
Horspool,10000000,3,1,155863,0,40
Horspool,10000000,3,2,155863,0,40
Horspool,10000000,3,3,155863,0,39
Horspool,10000000,3,4,155863,0,40
Horspool,10000000,3,5,155863,0,39
Horspool,10000000,3,6,155863,0,40
Horspool,10000000,3,7,155863,0,43
Horspool,10000000,3,8,155863,0,41
Horspool,10000000,3,9,155863,0,43
Shift-And,10000000,3,0,155863,0,11
Shift-And,10000000,3,1,155863,0,10
Shift-And,10000000,3,2,155863,0,10
Shift-And,10000000,3,3,155863,0,10
Shift-And,10000000,3,4,155863,0,10
Shift-And,10000000,3,5,155863,0,10
Shift-And,10000000,3,6,155863,0,12
Shift-And,10000000,3,7,155863,0,11
Shift-And,10000000,3,8,155863,0,13
Shift-And,10000000,3,9,155863,0,11
Weak Boyer Moore,10000000,3,0,155935,0,38
Weak Boyer Moore,10000000,3,1,155935,0,38
Weak Boyer Moore,10000000,3,2,155935,0,37
Weak Boyer Moore,10000000,3,3,155935,0,37
Weak Boyer Moore,10000000,3,4,155935,0,37
Weak Boyer Moore,10000000,3,5,155935,0,40
Weak Boyer Moore,10000000,3,6,155935,0,38
Weak Boyer Moore,10000000,3,7,155935,0,39
Weak Boyer Moore,10000000,3,8,155935,0,41
Weak Boyer Moore,10000000,3,9,155935,0,37
Weak Memorizing Boyer Moore,10000000,3,0,155935,0,43
Weak Memorizing Boyer Moore,10000000,3,1,155935,0,46
Weak Memorizing Boyer Moore,10000000,3,2,155935,0,43
Weak Memorizing Boyer Moore,10000000,3,3,155935,0,43
Weak Memorizing Boyer Moore,10000000,3,4,155935,0,44
Weak Memorizing Boyer Moore,10000000,3,5,155935,0,41
Weak Memorizing Boyer Moore,10000000,3,6,155935,0,44
Weak Memorizing Boyer Moore,10000000,3,7,155935,0,41
Weak Memorizing Boyer Moore,10000000,3,8,155935,0,43
Weak Memorizing Boyer Moore,10000000,3,9,155935,0,43
Weak Turbo Boyer Moore,10000000,3,0,155935,0,48
Weak Turbo Boyer Moore,10000000,3,1,155935,0,47
Weak Turbo Boyer Moore,10000000,3,2,155935,0,55
Weak Turbo Boyer Moore,10000000,3,3,155935,0,47
Weak Turbo Boyer Moore,10000000,3,4,155935,0,48
Weak Turbo Boyer Moore,10000000,3,5,155935,0,46
Weak Turbo Boyer Moore,10000000,3,6,155935,0,48
Weak Turbo Boyer Moore,10000000,3,7,155935,0,48
Weak Turbo Boyer Moore,10000000,3,8,155935,0,47
Weak Turbo Boyer Moore,10000000,3,9,155935,0,48
Naive,10000000,3,0,155935,0,30
Naive,10000000,3,1,155935,0,31
Naive,10000000,3,2,155935,0,31
Naive,10000000,3,3,155935,0,32
Naive,10000000,3,4,155935,0,32
Naive,10000000,3,5,155935,0,33
Naive,10000000,3,6,155935,0,33
Naive,10000000,3,7,155935,0,32
Naive,10000000,3,8,155935,0,31
Naive,10000000,3,9,155935,0,31
KMP,10000000,3,0,155935,0,53
KMP,10000000,3,1,155935,0,56
KMP,10000000,3,2,155935,0,54
KMP,10000000,3,3,155935,0,55
KMP,10000000,3,4,155935,0,55
KMP,10000000,3,5,155935,0,59
KMP,10000000,3,6,155935,0,57
KMP,10000000,3,7,155935,0,52
KMP,10000000,3,8,155935,0,55
KMP,10000000,3,9,155935,0,60
Horspool,10000000,3,0,155935,0,41
Horspool,10000000,3,1,155935,0,39
Horspool,10000000,3,2,155935,0,43
Horspool,10000000,3,3,155935,0,42
Horspool,10000000,3,4,155935,0,39
Horspool,10000000,3,5,155935,0,42
Horspool,10000000,3,6,155935,0,38
Horspool,10000000,3,7,155935,0,40
Horspool,10000000,3,8,155935,0,45
Horspool,10000000,3,9,155935,0,40
Shift-And,10000000,3,0,155935,0,11
Shift-And,10000000,3,1,155935,0,11
Shift-And,10000000,3,2,155935,0,12
Shift-And,10000000,3,3,155935,0,12
Shift-And,10000000,3,4,155935,0,12
Shift-And,10000000,3,5,155935,0,10
Shift-And,10000000,3,6,155935,0,10
Shift-And,10000000,3,7,155935,0,11
Shift-And,10000000,3,8,155935,0,11
Shift-And,10000000,3,9,155935,0,11
Weak Boyer Moore,10000000,3,0,156678,0,42
Weak Boyer Moore,10000000,3,1,156678,0,42
Weak Boyer Moore,10000000,3,2,156678,0,38
Weak Boyer Moore,10000000,3,3,156678,0,45
Weak Boyer Moore,10000000,3,4,156678,0,39
Weak Boyer Moore,10000000,3,5,156678,0,37
Weak Boyer Moore,10000000,3,6,156678,0,42
Weak Boyer Moore,10000000,3,7,156678,0,39
Weak Boyer Moore,10000000,3,8,156678,0,38
Weak Boyer Moore,10000000,3,9,156678,0,37
Weak Memorizing Boyer Moore,10000000,3,0,156678,0,40
Weak Memorizing Boyer Moore,10000000,3,1,156678,0,42
Weak Memorizing Boyer Moore,10000000,3,2,156678,0,44
Weak Memorizing Boyer Moore,10000000,3,3,156678,0,42
Weak Memorizing Boyer Moore,10000000,3,4,156678,0,43
Weak Memorizing Boyer Moore,10000000,3,5,156678,0,43
Weak Memorizing Boyer Moore,10000000,3,6,156678,0,43
Weak Memorizing Boyer Moore,10000000,3,7,156678,0,47
Weak Memorizing Boyer Moore,10000000,3,8,156678,0,43
Weak Memorizing Boyer Moore,10000000,3,9,156678,0,42
Weak Turbo Boyer Moore,10000000,3,0,156678,0,49
Weak Turbo Boyer Moore,10000000,3,1,156678,0,46
Weak Turbo Boyer Moore,10000000,3,2,156678,0,48
Weak Turbo Boyer Moore,10000000,3,3,156678,0,49
Weak Turbo Boyer Moore,10000000,3,4,156678,0,48
Weak Turbo Boyer Moore,10000000,3,5,156678,0,50
Weak Turbo Boyer Moore,10000000,3,6,156678,0,51
Weak Turbo Boyer Moore,10000000,3,7,156678,0,49
Weak Turbo Boyer Moore,10000000,3,8,156678,0,50
Weak Turbo Boyer Moore,10000000,3,9,156678,0,50
Naive,10000000,3,0,156678,0,34
Naive,10000000,3,1,156678,0,34
Naive,10000000,3,2,156678,0,33
Naive,10000000,3,3,156678,0,33
Naive,10000000,3,4,156678,0,33
Naive,10000000,3,5,156678,0,32
Naive,10000000,3,6,156678,0,30
Naive,10000000,3,7,156678,0,31
Naive,10000000,3,8,156678,0,33
Naive,10000000,3,9,156678,0,31
KMP,10000000,3,0,156678,0,54
KMP,10000000,3,1,156678,0,55
KMP,10000000,3,2,156678,0,55
KMP,10000000,3,3,156678,0,58
KMP,10000000,3,4,156678,0,54
KMP,10000000,3,5,156678,0,55
KMP,10000000,3,6,156678,0,59
KMP,10000000,3,7,156678,0,57
KMP,10000000,3,8,156678,0,54
KMP,10000000,3,9,156678,0,53
Horspool,10000000,3,0,156678,0,43
Horspool,10000000,3,1,156678,0,41
Horspool,10000000,3,2,156678,0,38
Horspool,10000000,3,3,156678,0,46
Horspool,10000000,3,4,156678,0,42
Horspool,10000000,3,5,156678,0,40
Horspool,10000000,3,6,156678,0,41
Horspool,10000000,3,7,156678,0,40
Horspool,10000000,3,8,156678,0,39
Horspool,10000000,3,9,156678,0,46
Shift-And,10000000,3,0,156678,0,13
Shift-And,10000000,3,1,156678,0,11
Shift-And,10000000,3,2,156678,0,10
Shift-And,10000000,3,3,156678,0,10
Shift-And,10000000,3,4,156678,0,10
Shift-And,10000000,3,5,156678,0,10
Shift-And,10000000,3,6,156678,0,11
Shift-And,10000000,3,7,156678,0,13
Shift-And,10000000,3,8,156678,0,13
Shift-And,10000000,3,9,156678,0,10
