algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
Naive,10000000,3,7,589,0,31
Naive,10000000,3,8,589,0,30
Naive,10000000,3,9,589,0,32
KMP,10000000,3,0,589,0,27
KMP,10000000,3,1,589,0,26
KMP,10000000,3,2,589,0,27
KMP,10000000,3,3,589,0,27
KMP,10000000,3,4,589,0,29
KMP,10000000,3,5,589,0,26
KMP,10000000,3,6,589,0,26
KMP,10000000,3,7,589,0,28
KMP,10000000,3,8,589,0,37
KMP,10000000,3,9,589,0,29
Horspool,10000000,3,0,589,0,13
Horspool,10000000,3,1,589,0,12
Horspool,10000000,3,2,589,0,11
Horspool,10000000,3,3,589,0,12
Horspool,10000000,3,4,589,0,13
Horspool,10000000,3,5,589,0,12
Horspool,10000000,3,6,589,0,12
Horspool,10000000,3,7,589,0,12
Horspool,10000000,3,8,589,0,12
Horspool,10000000,3,9,589,0,12
Shift-And,10000000,3,0,589,0,10
Shift-And,10000000,3,1,589,0,9
Shift-And,10000000,3,2,589,0,10
Shift-And,10000000,3,3,589,0,9
Shift-And,10000000,3,4,589,0,11
Shift-And,10000000,3,5,589,0,11
Shift-And,10000000,3,6,589,0,10
Shift-And,10000000,3,7,589,0,9
Shift-And,10000000,3,8,589,0,9
Shift-And,10000000,3,9,589,0,9
Weak Boyer Moore,10000000,3,0,590,0,18
Weak Boyer Moore,10000000,3,1,590,0,18
Weak Boyer Moore,10000000,3,2,590,0,18
Weak Boyer Moore,10000000,3,3,590,0,19
Weak Boyer Moore,10000000,3,4,590,0,18
Weak Boyer Moore,10000000,3,5,590,0,18
Weak Boyer Moore,10000000,3,6,590,0,18
Weak Boyer Moore,10000000,3,7,590,0,18
Weak Boyer Moore,10000000,3,8,590,0,19
Weak Boyer Moore,10000000,3,9,590,0,18
Weak Memorizing Boyer Moore,10000000,3,0,590,0,24
Weak Memorizing Boyer Moore,10000000,3,1,590,0,26
Weak Memorizing Boyer Moore,10000000,3,2,590,0,26
Weak Memorizing Boyer Moore,10000000,3,3,590,0,25
Weak Memorizing Boyer Moore,10000000,3,4,590,0,26
Weak Memorizing Boyer Moore,10000000,3,5,590,0,25
Weak Memorizing Boyer Moore,10000000,3,6,590,0,25
Weak Memorizing Boyer Moore,10000000,3,7,590,0,27
Weak Memorizing Boyer Moore,10000000,3,8,590,0,25
Weak Memorizing Boyer Moore,10000000,3,9,590,0,24
Weak Turbo Boyer Moore,10000000,3,0,590,0,27
Weak Turbo Boyer Moore,10000000,3,1,590,0,29
Weak Turbo Boyer Moore,10000000,3,2,590,0,28
Weak Turbo Boyer Moore,10000000,3,3,590,0,27
Weak Turbo Boyer Moore,10000000,3,4,590,0,28
Weak Turbo Boyer Moore,10000000,3,5,590,0,27
Weak Turbo Boyer Moore,10000000,3,6,590,0,30
Weak Turbo Boyer Moore,10000000,3,7,590,0,31
Weak Turbo Boyer Moore,10000000,3,8,590,0,31
Weak Turbo Boyer Moore,10000000,3,9,590,0,29
Naive,10000000,3,0,590,0,29
Naive,10000000,3,1,590,0,30
Naive,10000000,3,2,590,0,31
Naive,10000000,3,3,590,0,30
Naive,10000000,3,4,590,0,32
Naive,10000000,3,5,590,0,32
Naive,10000000,3,6,590,0,31
Naive,10000000,3,7,590,0,31
Naive,10000000,3,8,590,0,29
Naive,10000000,3,9,590,0,30
KMP,10000000,3,0,590,0,25
KMP,10000000,3,1,590,0,26
KMP,10000000,3,2,590,0,27
KMP,10000000,3,3,590,0,27
KMP,10000000,3,4,590,0,26
KMP,10000000,3,5,590,0,27
KMP,10000000,3,6,590,0,29
KMP,10000000,3,7,590,0,28
KMP,10000000,3,8,590,0,27
KMP,10000000,3,9,590,0,26
Horspool,10000000,3,0,590,0,12
Horspool,10000000,3,1,590,0,12
Horspool,10000000,3,2,590,0,12
Horspool,10000000,3,3,590,0,12
Horspool,10000000,3,4,590,0,12
Horspool,10000000,3,5,590,0,12
Horspool,10000000,3,6,590,0,12
Horspool,10000000,3,7,590,0,12
Horspool,10000000,3,8,590,0,12
Horspool,10000000,3,9,590,0,12
Shift-And,10000000,3,0,590,0,9
Shift-And,10000000,3,1,590,0,9
Shift-And,10000000,3,2,590,0,8
Shift-And,10000000,3,3,590,0,9
Shift-And,10000000,3,4,590,0,8
Shift-And,10000000,3,5,590,0,8
Shift-And,10000000,3,6,590,0,8
Shift-And,10000000,3,7,590,0,8
Shift-And,10000000,3,8,590,0,8
Shift-And,10000000,3,9,590,0,8
Weak Boyer Moore,10000000,3,0,564,0,17
Weak Boyer Moore,10000000,3,1,564,0,19
Weak Boyer Moore,10000000,3,2,564,0,18
Weak Boyer Moore,10000000,3,3,564,0,19
Weak Boyer Moore,10000000,3,4,564,0,19
Weak Boyer Moore,10000000,3,5,564,0,19
Weak Boyer Moore,10000000,3,6,564,0,21
Weak Boyer Moore,10000000,3,7,564,0,19
Weak Boyer Moore,10000000,3,8,564,0,19
Weak Boyer Moore,10000000,3,9,564,0,19
Weak Memorizing Boyer Moore,10000000,3,0,564,0,24
Weak Memorizing Boyer Moore,10000000,3,1,564,0,25
Weak Memorizing Boyer Moore,10000000,3,2,564,0,30
Weak Memorizing Boyer Moore,10000000,3,3,564,0,30
Weak Memorizing Boyer Moore,10000000,3,4,564,0,27
Weak Memorizing Boyer Moore,10000000,3,5,564,0,26
Weak Memorizing Boyer Moore,10000000,3,6,564,0,28
Weak Memorizing Boyer Moore,10000000,3,7,564,0,26
Weak Memorizing Boyer Moore,10000000,3,8,564,0,28
Weak Memorizing Boyer Moore,10000000,3,9,564,0,27
Weak Turbo Boyer Moore,10000000,3,0,564,0,28
Weak Turbo Boyer Moore,10000000,3,1,564,0,29
Weak Turbo Boyer Moore,10000000,3,2,564,0,29
Weak Turbo Boyer Moore,10000000,3,3,564,0,28
Weak Turbo Boyer Moore,10000000,3,4,564,0,27
Weak Turbo Boyer Moore,10000000,3,5,564,0,29
Weak Turbo Boyer Moore,10000000,3,6,564,0,29
Weak Turbo Boyer Moore,10000000,3,7,564,0,29
Weak Turbo Boyer Moore,10000000,3,8,564,0,30
Weak Turbo Boyer Moore,10000000,3,9,564,0,31
Naive,10000000,3,0,564,0,30
Naive,10000000,3,1,564,0,28
Naive,10000000,3,2,564,0,29
Naive,10000000,3,3,564,0,32
Naive,10000000,3,4,564,0,29
Naive,10000000,3,5,564,0,29
Naive,10000000,3,6,564,0,29
Naive,10000000,3,7,564,0,41
Naive,10000000,3,8,564,0,30
Naive,10000000,3,9,564,0,30
KMP,10000000,3,0,564,0,27
KMP,10000000,3,1,564,0,29
KMP,10000000,3,2,564,0,26
KMP,10000000,3,3,564,0,26
KMP,10000000,3,4,564,0,27
KMP,10000000,3,5,564,0,27
KMP,10000000,3,6,564,0,26
KMP,10000000,3,7,564,0,28
KMP,10000000,3,8,564,0,29
KMP,10000000,3,9,564,0,31
Horspool,10000000,3,0,564,0,13
Horspool,10000000,3,1,564,0,13
Horspool,10000000,3,2,564,0,12
Horspool,10000000,3,3,564,0,13
Horspool,10000000,3,4,564,0,13
Horspool,10000000,3,5,564,0,13
Horspool,10000000,3,6,564,0,14
Horspool,10000000,3,7,564,0,16
Horspool,10000000,3,8,564,0,14
Horspool,10000000,3,9,564,0,14
Shift-And,10000000,3,0,564,0,10
Shift-And,10000000,3,1,564,0,10
Shift-And,10000000,3,2,564,0,9
Shift-And,10000000,3,3,564,0,10
Shift-And,10000000,3,4,564,0,10
Shift-And,10000000,3,5,564,0,10
Shift-And,10000000,3,6,564,0,10
Shift-And,10000000,3,7,564,0,10
Shift-And,10000000,3,8,564,0,11
Shift-And,10000000,3,9,564,0,10
Weak Boyer Moore,10000000,3,0,567,0,21
Weak Boyer Moore,10000000,3,1,567,0,19
Weak Boyer Moore,10000000,3,2,567,0,18
Weak Boyer Moore,10000000,3,3,567,0,19
Weak Boyer Moore,10000000,3,4,567,0,21
Weak Boyer Moore,10000000,3,5,567,0,20
Weak Boyer Moore,10000000,3,6,567,0,18
Weak Boyer Moore,10000000,3,7,567,0,20
Weak Boyer Moore,10000000,3,8,567,0,20
Weak Boyer Moore,10000000,3,9,567,0,24
Weak Memorizing Boyer Moore,10000000,3,0,567,0,25
Weak Memorizing Boyer Moore,10000000,3,1,567,0,25
Weak Memorizing Boyer Moore,10000000,3,2,567,0,25
Weak Memorizing Boyer Moore,10000000,3,3,567,0,26
Weak Memorizing Boyer Moore,10000000,3,4,567,0,26
Weak Memorizing Boyer Moore,10000000,3,5,567,0,26
Weak Memorizing Boyer Moore,10000000,3,6,567,0,26
Weak Memorizing Boyer Moore,10000000,3,7,567,0,25
Weak Memorizing Boyer Moore,10000000,3,8,567,0,34
Weak Memorizing Boyer Moore,10000000,3,9,567,0,25
Weak Turbo Boyer Moore,10000000,3,0,567,0,28
Weak Turbo Boyer Moore,10000000,3,1,567,0,28
Weak Turbo Boyer Moore,10000000,3,2,567,0,28
Weak Turbo Boyer Moore,10000000,3,3,567,0,27
Weak Turbo Boyer Moore,10000000,3,4,567,0,27
Weak Turbo Boyer Moore,10000000,3,5,567,0,27
Weak Turbo Boyer Moore,10000000,3,6,567,0,27
Weak Turbo Boyer Moore,10000000,3,7,567,0,29
Weak Turbo Boyer Moore,10000000,3,8,567,0,28
Weak Turbo Boyer Moore,10000000,3,9,567,0,27
Naive,10000000,3,0,567,0,31
Naive,10000000,3,1,567,0,31
Naive,10000000,3,2,567,0,30
Naive,10000000,3,3,567,0,33
Naive,10000000,3,4,567,0,35
Naive,10000000,3,5,567,0,30
Naive,10000000,3,6,567,0,32
Naive,10000000,3,7,567,0,32
Naive,10000000,3,8,567,0,30
Naive,10000000,3,9,567,0,29
KMP,10000000,3,0,567,0,26
KMP,10000000,3,1,567,0,27
KMP,10000000,3,2,567,0,25
KMP,10000000,3,3,567,0,26
KMP,10000000,3,4,567,0,27
KMP,10000000,3,5,567,0,27
KMP,10000000,3,6,567,0,26
KMP,10000000,3,7,567,0,30
KMP,10000000,3,8,567,0,26
KMP,10000000,3,9,567,0,27
Horspool,10000000,3,0,567,0,13
Horspool,10000000,3,1,567,0,12
Horspool,10000000,3,2,567,0,12
Horspool,10000000,3,3,567,0,11
Horspool,10000000,3,4,567,0,12
Horspool,10000000,3,5,567,0,12
Horspool,10000000,3,6,567,0,12
Horspool,10000000,3,7,567,0,13
Horspool,10000000,3,8,567,0,12
Horspool,10000000,3,9,567,0,12
Shift-And,10000000,3,0,567,0,8
Shift-And,10000000,3,1,567,0,8
Shift-And,10000000,3,2,567,0,8
Shift-And,10000000,3,3,567,0,9
Shift-And,10000000,3,4,567,0,8
Shift-And,10000000,3,5,567,0,9
Shift-And,10000000,3,6,567,0,8
Shift-And,10000000,3,7,567,0,9
Shift-And,10000000,3,8,567,0,8
Shift-And,10000000,3,9,567,0,8
Weak Boyer Moore,10000000,3,0,564,0,18
Weak Boyer Moore,10000000,3,1,564,0,20
Weak Boyer Moore,10000000,3,2,564,0,18
Weak Boyer Moore,10000000,3,3,564,0,18
Weak Boyer Moore,10000000,3,4,564,0,18
Weak Boyer Moore,10000000,3,5,564,0,18
Weak Boyer Moore,10000000,3,6,564,0,21
Weak Boyer Moore,10000000,3,7,564,0,18
Weak Boyer Moore,10000000,3,8,564,0,19
Weak Boyer Moore,10000000,3,9,564,0,21
Weak Memorizing Boyer Moore,10000000,3,0,564,0,28
Weak Memorizing Boyer Moore,10000000,3,1,564,0,26
Weak Memorizing Boyer Moore,10000000,3,2,564,0,25
Weak Memorizing Boyer Moore,10000000,3,3,564,0,25
Weak Memorizing Boyer Moore,10000000,3,4,564,0,25
Weak Memorizing Boyer Moore,10000000,3,5,564,0,26
Weak Memorizing Boyer Moore,10000000,3,6,564,0,25
Weak Memorizing Boyer Moore,10000000,3,7,564,0,24
Weak Memorizing Boyer Moore,10000000,3,8,564,0,27
Weak Memorizing Boyer Moore,10000000,3,9,564,0,30
Weak Turbo Boyer Moore,10000000,3,0,564,0,28
Weak Turbo Boyer Moore,10000000,3,1,564,0,27
Weak Turbo Boyer Moore,10000000,3,2,564,0,30
Weak Turbo Boyer Moore,10000000,3,3,564,0,30
Weak Turbo Boyer Moore,10000000,3,4,564,0,27
Weak Turbo Boyer Moore,10000000,3,5,564,0,31
Weak Turbo Boyer Moore,10000000,3,6,564,0,33
Weak Turbo Boyer Moore,10000000,3,7,564,0,33
Weak Turbo Boyer Moore,10000000,3,8,564,0,32
Weak Turbo Boyer Moore,10000000,3,9,564,0,28
Naive,10000000,3,0,564,0,43
Naive,10000000,3,1,564,0,30
Naive,10000000,3,2,564,0,33
Naive,10000000,3,3,564,0,32
Naive,10000000,3,4,564,0,32
Naive,10000000,3,5,564,0,42
Naive,10000000,3,6,564,0,42
Naive,10000000,3,7,564,0,33
Naive,10000000,3,8,564,0,28
Naive,10000000,3,9,564,0,32
KMP,10000000,3,0,564,0,29
KMP,10000000,3,1,564,0,27
KMP,10000000,3,2,564,0,28
KMP,10000000,3,3,564,0,25
KMP,10000000,3,4,564,0,29
KMP,10000000,3,5,564,0,27
KMP,10000000,3,6,564,0,27
KMP,10000000,3,7,564,0,25
KMP,10000000,3,8,564,0,27
KMP,10000000,3,9,564,0,29
Horspool,10000000,3,0,564,0,12
Horspool,10000000,3,1,564,0,13
Horspool,10000000,3,2,564,0,13
Horspool,10000000,3,3,564,0,13
Horspool,10000000,3,4,564,0,14
Horspool,10000000,3,5,564,0,13
Horspool,10000000,3,6,564,0,15
Horspool,10000000,3,7,564,0,13
Horspool,10000000,3,8,564,0,12
Horspool,10000000,3,9,564,0,12
Shift-And,10000000,3,0,564,0,9
Shift-And,10000000,3,1,564,0,10
Shift-And,10000000,3,2,564,0,9
Shift-And,10000000,3,3,564,0,8
Shift-And,10000000,3,4,564,0,8
Shift-And,10000000,3,5,564,0,9
Shift-And,10000000,3,6,564,0,8
Shift-And,10000000,3,7,564,0,9
Shift-And,10000000,3,8,564,0,9
Shift-And,10000000,3,9,564,0,9
Weak Boyer Moore,10000000,3,0,617,0,18
Weak Boyer Moore,10000000,3,1,617,0,19
Weak Boyer Moore,10000000,3,2,617,0,17
Weak Boyer Moore,10000000,3,3,617,0,18
Weak Boyer Moore,10000000,3,4,617,0,21
Weak Boyer Moore,10000000,3,5,617,0,19
Weak Boyer Moore,10000000,3,6,617,0,18
Weak Boyer Moore,10000000,3,7,617,0,18
Weak Boyer Moore,10000000,3,8,617,0,19
Weak Boyer Moore,10000000,3,9,617,0,18
Weak Memorizing Boyer Moore,10000000,3,0,617,0,25
Weak Memorizing Boyer Moore,10000000,3,1,617,0,24
Weak Memorizing Boyer Moore,10000000,3,2,617,0,24
Weak Memorizing Boyer Moore,10000000,3,3,617,0,25
Weak Memorizing Boyer Moore,10000000,3,4,617,0,26
Weak Memorizing Boyer Moore,10000000,3,5,617,0,25
Weak Memorizing Boyer Moore,10000000,3,6,617,0,27
Weak Memorizing Boyer Moore,10000000,3,7,617,0,26
Weak Memorizing Boyer Moore,10000000,3,8,617,0,26
Weak Memorizing Boyer Moore,10000000,3,9,617,0,25
Weak Turbo Boyer Moore,10000000,3,0,617,0,28
Weak Turbo Boyer Moore,10000000,3,1,617,0,29
Weak Turbo Boyer Moore,10000000,3,2,617,0,28
Weak Turbo Boyer Moore,10000000,3,3,617,0,30
Weak Turbo Boyer Moore,10000000,3,4,617,0,27
Weak Turbo Boyer Moore,10000000,3,5,617,0,29
Weak Turbo Boyer Moore,10000000,3,6,617,0,30
Weak Turbo Boyer Moore,10000000,3,7,617,0,30
Weak Turbo Boyer Moore,10000000,3,8,617,0,28
Weak Turbo Boyer Moore,10000000,3,9,617,0,27
Naive,10000000,3,0,617,0,29
Naive,10000000,3,1,617,0,31
Naive,10000000,3,2,617,0,30
Naive,10000000,3,3,617,0,31
Naive,10000000,3,4,617,0,29
Naive,10000000,3,5,617,0,33
Naive,10000000,3,6,617,0,33
Naive,10000000,3,7,617,0,30
Naive,10000000,3,8,617,0,30
Naive,10000000,3,9,617,0,31
KMP,10000000,3,0,617,0,26
KMP,10000000,3,1,617,0,27
KMP,10000000,3,2,617,0,26
KMP,10000000,3,3,617,0,28
KMP,10000000,3,4,617,0,27
KMP,10000000,3,5,617,0,25
KMP,10000000,3,6,617,0,26
KMP,10000000,3,7,617,0,26
KMP,10000000,3,8,617,0,25
KMP,10000000,3,9,617,0,28
Horspool,10000000,3,0,617,0,13
Horspool,10000000,3,1,617,0,19
Horspool,10000000,3,2,617,0,14
Horspool,10000000,3,3,617,0,14
Horspool,10000000,3,4,617,0,13
Horspool,10000000,3,5,617,0,13
Horspool,10000000,3,6,617,0,13
Horspool,10000000,3,7,617,0,12
Horspool,10000000,3,8,617,0,13
Horspool,10000000,3,9,617,0,12
Shift-And,10000000,3,0,617,0,10
Shift-And,10000000,3,1,617,0,11
Shift-And,10000000,3,2,617,0,10
Shift-And,10000000,3,3,617,0,9
Shift-And,10000000,3,4,617,0,10
Shift-And,10000000,3,5,617,0,8
Shift-And,10000000,3,6,617,0,8
Shift-And,10000000,3,7,617,0,11
Shift-And,10000000,3,8,617,0,9
Shift-And,10000000,3,9,617,0,9
Weak Boyer Moore,10000000,3,0,598,0,20
Weak Boyer Moore,10000000,3,1,598,0,21
Weak Boyer Moore,10000000,3,2,598,0,18
Weak Boyer Moore,10000000,3,3,598,0,19
Weak Boyer Moore,10000000,3,4,598,0,21
Weak Boyer Moore,10000000,3,5,598,0,19
Weak Boyer Moore,10000000,3,6,598,0,28
Weak Boyer Moore,10000000,3,7,598,0,21
Weak Boyer Moore,10000000,3,8,598,0,20
Weak Boyer Moore,10000000,3,9,598,0,23
Weak Memorizing Boyer Moore,10000000,3,0,598,0,28
Weak Memorizing Boyer Moore,10000000,3,1,598,0,27
Weak Memorizing Boyer Moore,10000000,3,2,598,0,26
Weak Memorizing Boyer Moore,10000000,3,3,598,0,24
Weak Memorizing Boyer Moore,10000000,3,4,598,0,26
Weak Memorizing Boyer Moore,10000000,3,5,598,0,27
Weak Memorizing Boyer Moore,10000000,3,6,598,0,29
Weak Memorizing Boyer Moore,10000000,3,7,598,0,27
Weak Memorizing Boyer Moore,10000000,3,8,598,0,25
Weak Memorizing Boyer Moore,10000000,3,9,598,0,27
Weak Turbo Boyer Moore,10000000,3,0,598,0,32
Weak Turbo Boyer Moore,10000000,3,1,598,0,31
Weak Turbo Boyer Moore,10000000,3,2,598,0,30
Weak Turbo Boyer Moore,10000000,3,3,598,0,28
Weak Turbo Boyer Moore,10000000,3,4,598,0,29
Weak Turbo Boyer Moore,10000000,3,5,598,0,28
Weak Turbo Boyer Moore,10000000,3,6,598,0,27
Weak Turbo Boyer Moore,10000000,3,7,598,0,28
Weak Turbo Boyer Moore,10000000,3,8,598,0,29
Weak Turbo Boyer Moore,10000000,3,9,598,0,31
Naive,10000000,3,0,598,0,32
Naive,10000000,3,1,598,0,36
Naive,10000000,3,2,598,0,37
Naive,10000000,3,3,598,0,35
Naive,10000000,3,4,598,0,37
Naive,10000000,3,5,598,0,31
Naive,10000000,3,6,598,0,28
Naive,10000000,3,7,598,0,30
Naive,10000000,3,8,598,0,32
Naive,10000000,3,9,598,0,30
KMP,10000000,3,0,598,0,27
KMP,10000000,3,1,598,0,26
KMP,10000000,3,2,598,0,26
KMP,10000000,3,3,598,0,33
KMP,10000000,3,4,598,0,33
KMP,10000000,3,5,598,0,30
KMP,10000000,3,6,598,0,28
KMP,10000000,3,7,598,0,26
KMP,10000000,3,8,598,0,26
KMP,10000000,3,9,598,0,28
Horspool,10000000,3,0,598,0,12
Horspool,10000000,3,1,598,0,12
Horspool,10000000,3,2,598,0,13
Horspool,10000000,3,3,598,0,14
Horspool,10000000,3,4,598,0,12
Horspool,10000000,3,5,598,0,13
Horspool,10000000,3,6,598,0,12
Horspool,10000000,3,7,598,0,12
Horspool,10000000,3,8,598,0,12
Horspool,10000000,3,9,598,0,11
Shift-And,10000000,3,0,598,0,9
Shift-And,10000000,3,1,598,0,9
Shift-And,10000000,3,2,598,0,9
Shift-And,10000000,3,3,598,0,9
Shift-And,10000000,3,4,598,0,9
Shift-And,10000000,3,5,598,0,9
Shift-And,10000000,3,6,598,0,10
Shift-And,10000000,3,7,598,0,9
Shift-And,10000000,3,8,598,0,8
Shift-And,10000000,3,9,598,0,9
Weak Boyer Moore,10000000,3,0,582,0,18
Weak Boyer Moore,10000000,3,1,582,0,18
Weak Boyer Moore,10000000,3,2,582,0,19
Weak Boyer Moore,10000000,3,3,582,0,18
Weak Boyer Moore,10000000,3,4,582,0,18
Weak Boyer Moore,10000000,3,5,582,0,17
Weak Boyer Moore,10000000,3,6,582,0,17
Weak Boyer Moore,10000000,3,7,582,0,18
Weak Boyer Moore,10000000,3,8,582,0,20
Weak Boyer Moore,10000000,3,9,582,0,19
Weak Memorizing Boyer Moore,10000000,3,0,582,0,25
Weak Memorizing Boyer Moore,10000000,3,1,582,0,25
Weak Memorizing Boyer Moore,10000000,3,2,582,0,30
Weak Memorizing Boyer Moore,10000000,3,3,582,0,27
Weak Memorizing Boyer Moore,10000000,3,4,582,0,27
Weak Memorizing Boyer Moore,10000000,3,5,582,0,27
Weak Memorizing Boyer Moore,10000000,3,6,582,0,28
Weak Memorizing Boyer Moore,10000000,3,7,582,0,25
Weak Memorizing Boyer Moore,10000000,3,8,582,0,25
Weak Memorizing Boyer Moore,10000000,3,9,582,0,25
Weak Turbo Boyer Moore,10000000,3,0,582,0,28
Weak Turbo Boyer Moore,10000000,3,1,582,0,28
Weak Turbo Boyer Moore,10000000,3,2,582,0,28
Weak Turbo Boyer Moore,10000000,3,3,582,0,28
Weak Turbo Boyer Moore,10000000,3,4,582,0,31
Weak Turbo Boyer Moore,10000000,3,5,582,0,32
Weak Turbo Boyer Moore,10000000,3,6,582,0,35
Weak Turbo Boyer Moore,10000000,3,7,582,0,30
Weak Turbo Boyer Moore,10000000,3,8,582,0,29
Weak Turbo Boyer Moore,10000000,3,9,582,0,32
Naive,10000000,3,0,582,0,32
Naive,10000000,3,1,582,0,31
Naive,10000000,3,2,582,0,32
Naive,10000000,3,3,582,0,30
Naive,10000000,3,4,582,0,29
Naive,10000000,3,5,582,0,30
Naive,10000000,3,6,582,0,33
Naive,10000000,3,7,582,0,30
Naive,10000000,3,8,582,0,30
Naive,10000000,3,9,582,0,30
KMP,10000000,3,0,582,0,29
KMP,10000000,3,1,582,0,27
KMP,10000000,3,2,582,0,26
KMP,10000000,3,3,582,0,25
KMP,10000000,3,4,582,0,31
KMP,10000000,3,5,582,0,30
KMP,10000000,3,6,582,0,26
KMP,10000000,3,7,582,0,26
KMP,10000000,3,8,582,0,28
KMP,10000000,3,9,582,0,31
Horspool,10000000,3,0,582,0,12
Horspool,10000000,3,1,582,0,14
Horspool,10000000,3,2,582,0,12
Horspool,10000000,3,3,582,0,12
Horspool,10000000,3,4,582,0,13
Horspool,10000000,3,5,582,0,14
Horspool,10000000,3,6,582,0,16
Horspool,10000000,3,7,582,0,13
Horspool,10000000,3,8,582,0,13
Horspool,10000000,3,9,582,0,12
Shift-And,10000000,3,0,582,0,9
Shift-And,10000000,3,1,582,0,9
Shift-And,10000000,3,2,582,0,10
Shift-And,10000000,3,3,582,0,9
Shift-And,10000000,3,4,582,0,9
Shift-And,10000000,3,5,582,0,8
Shift-And,10000000,3,6,582,0,8
Shift-And,10000000,3,7,582,0,9
Shift-And,10000000,3,8,582,0,9
Shift-And,10000000,3,9,582,0,9
Weak Boyer Moore,10000000,3,0,581,0,18
Weak Boyer Moore,10000000,3,1,581,0,18
Weak Boyer Moore,10000000,3,2,581,0,18
Weak Boyer Moore,10000000,3,3,581,0,19
Weak Boyer Moore,10000000,3,4,581,0,19
Weak Boyer Moore,10000000,3,5,581,0,22
Weak Boyer Moore,10000000,3,6,581,0,19
Weak Boyer Moore,10000000,3,7,581,0,19
Weak Boyer Moore,10000000,3,8,581,0,19
Weak Boyer Moore,10000000,3,9,581,0,18
Weak Memorizing Boyer Moore,10000000,3,0,581,0,25
Weak Memorizing Boyer Moore,10000000,3,1,581,0,25
Weak Memorizing Boyer Moore,10000000,3,2,581,0,25
Weak Memorizing Boyer Moore,10000000,3,3,581,0,25
Weak Memorizing Boyer Moore,10000000,3,4,581,0,29
Weak Memorizing Boyer Moore,10000000,3,5,581,0,29
Weak Memorizing Boyer Moore,10000000,3,6,581,0,28
Weak Memorizing Boyer Moore,10000000,3,7,581,0,28
Weak Memorizing Boyer Moore,10000000,3,8,581,0,27
Weak Memorizing Boyer Moore,10000000,3,9,581,0,27
Weak Turbo Boyer Moore,10000000,3,0,581,0,29
Weak Turbo Boyer Moore,10000000,3,1,581,0,29
Weak Turbo Boyer Moore,10000000,3,2,581,0,28
Weak Turbo Boyer Moore,10000000,3,3,581,0,27
Weak Turbo Boyer Moore,10000000,3,4,581,0,31
Weak Turbo Boyer Moore,10000000,3,5,581,0,30
Weak Turbo Boyer Moore,10000000,3,6,581,0,32
Weak Turbo Boyer Moore,10000000,3,7,581,0,28
Weak Turbo Boyer Moore,10000000,3,8,581,0,28
Weak Turbo Boyer Moore,10000000,3,9,581,0,28
Naive,10000000,3,0,581,0,30
Naive,10000000,3,1,581,0,31
Naive,10000000,3,2,581,0,29
Naive,10000000,3,3,581,0,29
Naive,10000000,3,4,581,0,31
Naive,10000000,3,5,581,0,31
Naive,10000000,3,6,581,0,30
Naive,10000000,3,7,581,0,30
Naive,10000000,3,8,581,0,32
Naive,10000000,3,9,581,0,28
KMP,10000000,3,0,581,0,28
KMP,10000000,3,1,581,0,26
KMP,10000000,3,2,581,0,27
KMP,10000000,3,3,581,0,25
KMP,10000000,3,4,581,0,27
KMP,10000000,3,5,581,0,26
KMP,10000000,3,6,581,0,32
KMP,10000000,3,7,581,0,26
KMP,10000000,3,8,581,0,29
KMP,10000000,3,9,581,0,31
Horspool,10000000,3,0,581,0,14
Horspool,10000000,3,1,581,0,13
Horspool,10000000,3,2,581,0,12
Horspool,10000000,3,3,581,0,13
Horspool,10000000,3,4,581,0,13
Horspool,10000000,3,5,581,0,12
Horspool,10000000,3,6,581,0,12
Horspool,10000000,3,7,581,0,12
Horspool,10000000,3,8,581,0,12
Horspool,10000000,3,9,581,0,13
Shift-And,10000000,3,0,581,0,9
Shift-And,10000000,3,1,581,0,9
Shift-And,10000000,3,2,581,0,8
Shift-And,10000000,3,3,581,0,9
Shift-And,10000000,3,4,581,0,8
Shift-And,10000000,3,5,581,0,8
Shift-And,10000000,3,6,581,0,8
Shift-And,10000000,3,7,581,0,8
Shift-And,10000000,3,8,581,0,8
Shift-And,10000000,3,9,581,0,8
Weak Boyer Moore,10000000,3,0,599,0,19
Weak Boyer Moore,10000000,3,1,599,0,19
Weak Boyer Moore,10000000,3,2,599,0,18
Weak Boyer Moore,10000000,3,3,599,0,18
Weak Boyer Moore,10000000,3,4,599,0,17
Weak Boyer Moore,10000000,3,5,599,0,18
Weak Boyer Moore,10000000,3,6,599,0,18
Weak Boyer Moore,10000000,3,7,599,0,19
Weak Boyer Moore,10000000,3,8,599,0,19
Weak Boyer Moore,10000000,3,9,599,0,17
Weak Memorizing Boyer Moore,10000000,3,0,599,0,24
Weak Memorizing Boyer Moore,10000000,3,1,599,0,26
Weak Memorizing Boyer Moore,10000000,3,2,599,0,26
Weak Memorizing Boyer Moore,10000000,3,3,599,0,24
Weak Memorizing Boyer Moore,10000000,3,4,599,0,24
Weak Memorizing Boyer Moore,10000000,3,5,599,0,25
Weak Memorizing Boyer Moore,10000000,3,6,599,0,32
Weak Memorizing Boyer Moore,10000000,3,7,599,0,27
Weak Memorizing Boyer Moore,10000000,3,8,599,0,26
Weak Memorizing Boyer Moore,10000000,3,9,599,0,24
Weak Turbo Boyer Moore,10000000,3,0,599,0,28
Weak Turbo Boyer Moore,10000000,3,1,599,0,30
