algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
BM Read count: 2055731
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Mem BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Turbo BM Read count: 1698481
Weak Boyer Moore,10000000,2,0,625886,0,32
Weak Boyer Moore,10000000,2,1,625886,0,29
Weak Boyer Moore,10000000,2,2,625886,0,27
Weak Boyer Moore,10000000,2,3,625886,0,26
Weak Boyer Moore,10000000,2,4,625886,0,28
Weak Boyer Moore,10000000,2,5,625886,0,24
Weak Boyer Moore,10000000,2,6,625886,0,29
Weak Boyer Moore,10000000,2,7,625886,0,27
Weak Boyer Moore,10000000,2,8,625886,0,27
Weak Boyer Moore,10000000,2,9,625886,0,25
Weak Memorizing Boyer Moore,10000000,2,0,625886,0,28
Weak Memorizing Boyer Moore,10000000,2,1,625886,0,32
Weak Memorizing Boyer Moore,10000000,2,2,625886,0,27
Weak Memorizing Boyer Moore,10000000,2,3,625886,0,32
Weak Memorizing Boyer Moore,10000000,2,4,625886,0,29
Weak Memorizing Boyer Moore,10000000,2,5,625886,0,31
Weak Memorizing Boyer Moore,10000000,2,6,625886,0,30
Weak Memorizing Boyer Moore,10000000,2,7,625886,0,30
Weak Memorizing Boyer Moore,10000000,2,8,625886,0,29
Weak Memorizing Boyer Moore,10000000,2,9,625886,0,32
Weak Turbo Boyer Moore,10000000,2,0,625886,0,31
Weak Turbo Boyer Moore,10000000,2,1,625886,0,30
Weak Turbo Boyer Moore,10000000,2,2,625886,0,31
Weak Turbo Boyer Moore,10000000,2,3,625886,0,28
Weak Turbo Boyer Moore,10000000,2,4,625886,0,29
Weak Turbo Boyer Moore,10000000,2,5,625886,0,29
Weak Turbo Boyer Moore,10000000,2,6,625886,0,32
Weak Turbo Boyer Moore,10000000,2,7,625886,0,29
Weak Turbo Boyer Moore,10000000,2,8,625886,0,29
Weak Turbo Boyer Moore,10000000,2,9,625886,0,30
Naive,10000000,2,0,625886,0,37
Naive,10000000,2,1,625886,0,38
Naive,10000000,2,2,625886,0,34
Naive,10000000,2,3,625886,0,35
Naive,10000000,2,4,625886,0,34
Naive,10000000,2,5,625886,0,35
Naive,10000000,2,6,625886,0,36
Naive,10000000,2,7,625886,0,33
Naive,10000000,2,8,625886,0,34
Naive,10000000,2,9,625886,0,36
KMP,10000000,2,0,625886,0,68
KMP,10000000,2,1,625886,0,64
KMP,10000000,2,2,625886,0,61
KMP,10000000,2,3,625886,0,61
KMP,10000000,2,4,625886,0,67
KMP,10000000,2,5,625886,0,68
KMP,10000000,2,6,625886,0,73
KMP,10000000,2,7,625886,0,69
KMP,10000000,2,8,625886,0,68
KMP,10000000,2,9,625886,0,62
Horspool,10000000,2,0,625886,0,91
Horspool,10000000,2,1,625886,0,95
Horspool,10000000,2,2,625886,0,90
Horspool,10000000,2,3,625886,0,96
Horspool,10000000,2,4,625886,0,93
Horspool,10000000,2,5,625886,0,94
Horspool,10000000,2,6,625886,0,92
Horspool,10000000,2,7,625886,0,91
Horspool,10000000,2,8,625886,0,92
Horspool,10000000,2,9,625886,0,90
Shift-And,10000000,2,0,625886,0,19
Shift-And,10000000,2,1,625886,0,16
Shift-And,10000000,2,2,625886,0,15
Shift-And,10000000,2,3,625886,0,16
Shift-And,10000000,2,4,625886,0,18
Shift-And,10000000,2,5,625886,0,15
Shift-And,10000000,2,6,625886,0,15
Shift-And,10000000,2,7,625886,0,18
Shift-And,10000000,2,8,625886,0,16
Shift-And,10000000,2,9,625886,0,18
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
BM Read count: 2052460
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Mem BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Turbo BM Read count: 1695326
Weak Boyer Moore,10000000,2,0,624097,0,28
Weak Boyer Moore,10000000,2,1,624097,0,26
Weak Boyer Moore,10000000,2,2,624097,0,26
Weak Boyer Moore,10000000,2,3,624097,0,24
