algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Mem BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Turbo BM Read count: 2621550
Weak Boyer Moore,10000000,2,0,623957,0,39
Weak Boyer Moore,10000000,2,1,623957,0,40
Weak Boyer Moore,10000000,2,2,623957,0,36
Weak Boyer Moore,10000000,2,3,623957,0,35
Weak Boyer Moore,10000000,2,4,623957,0,36
Weak Boyer Moore,10000000,2,5,623957,0,36
Weak Boyer Moore,10000000,2,6,623957,0,37
Weak Boyer Moore,10000000,2,7,623957,0,37
Weak Boyer Moore,10000000,2,8,623957,0,40
Weak Boyer Moore,10000000,2,9,623957,0,36
Weak Memorizing Boyer Moore,10000000,2,0,623957,0,41
Weak Memorizing Boyer Moore,10000000,2,1,623957,0,40
Weak Memorizing Boyer Moore,10000000,2,2,623957,0,40
Weak Memorizing Boyer Moore,10000000,2,3,623957,0,41
Weak Memorizing Boyer Moore,10000000,2,4,623957,0,40
Weak Memorizing Boyer Moore,10000000,2,5,623957,0,40
Weak Memorizing Boyer Moore,10000000,2,6,623957,0,40
Weak Memorizing Boyer Moore,10000000,2,7,623957,0,41
Weak Memorizing Boyer Moore,10000000,2,8,623957,0,39
Weak Memorizing Boyer Moore,10000000,2,9,623957,0,41
Weak Turbo Boyer Moore,10000000,2,0,623957,0,42
Weak Turbo Boyer Moore,10000000,2,1,623957,0,43
Weak Turbo Boyer Moore,10000000,2,2,623957,0,41
Weak Turbo Boyer Moore,10000000,2,3,623957,0,42
Weak Turbo Boyer Moore,10000000,2,4,623957,0,43
Weak Turbo Boyer Moore,10000000,2,5,623957,0,42
Weak Turbo Boyer Moore,10000000,2,6,623957,0,42
Weak Turbo Boyer Moore,10000000,2,7,623957,0,42
Weak Turbo Boyer Moore,10000000,2,8,623957,0,43
Weak Turbo Boyer Moore,10000000,2,9,623957,0,42
Naive,10000000,2,0,623957,0,34
Naive,10000000,2,1,623957,0,34
Naive,10000000,2,2,623957,0,42
Naive,10000000,2,3,623957,0,43
Naive,10000000,2,4,623957,0,37
Naive,10000000,2,5,623957,0,36
Naive,10000000,2,6,623957,0,33
Naive,10000000,2,7,623957,0,35
Naive,10000000,2,8,623957,0,38
Naive,10000000,2,9,623957,0,36
KMP,10000000,2,0,623957,0,61
KMP,10000000,2,1,623957,0,62
KMP,10000000,2,2,623957,0,57
KMP,10000000,2,3,623957,0,58
KMP,10000000,2,4,623957,0,58
KMP,10000000,2,5,623957,0,63
KMP,10000000,2,6,623957,0,59
KMP,10000000,2,7,623957,0,57
KMP,10000000,2,8,623957,0,62
KMP,10000000,2,9,623957,0,58
Horspool,10000000,2,0,623957,0,83
Horspool,10000000,2,1,623957,0,89
Horspool,10000000,2,2,623957,0,79
Horspool,10000000,2,3,623957,0,82
Horspool,10000000,2,4,623957,0,81
Horspool,10000000,2,5,623957,0,82
Horspool,10000000,2,6,623957,0,81
Horspool,10000000,2,7,623957,0,81
Horspool,10000000,2,8,623957,0,81
Horspool,10000000,2,9,623957,0,82
Shift-And,10000000,2,0,623957,0,19
Shift-And,10000000,2,1,623957,0,18
Shift-And,10000000,2,2,623957,0,17
Shift-And,10000000,2,3,623957,0,17
Shift-And,10000000,2,4,623957,0,17
Shift-And,10000000,2,5,623957,0,16
Shift-And,10000000,2,6,623957,0,17
Shift-And,10000000,2,7,623957,0,16
Shift-And,10000000,2,8,623957,0,16
Shift-And,10000000,2,9,623957,0,16
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
BM Read count: 2057030
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Mem BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Turbo BM Read count: 1699386
Weak Boyer Moore,10000000,2,0,626115,0,32
Weak Boyer Moore,10000000,2,1,626115,0,26
Weak Boyer Moore,10000000,2,2,626115,0,23
Weak Boyer Moore,10000000,2,3,626115,0,24
Weak Boyer Moore,10000000,2,4,626115,0,25
Weak Boyer Moore,10000000,2,5,626115,0,24
Weak Boyer Moore,10000000,2,6,626115,0,25
Weak Boyer Moore,10000000,2,7,626115,0,24
Weak Boyer Moore,10000000,2,8,626115,0,24
Weak Boyer Moore,10000000,2,9,626115,0,26
Weak Memorizing Boyer Moore,10000000,2,0,626115,0,27
Weak Memorizing Boyer Moore,10000000,2,1,626115,0,27
Weak Memorizing Boyer Moore,10000000,2,2,626115,0,27
Weak Memorizing Boyer Moore,10000000,2,3,626115,0,28
Weak Memorizing Boyer Moore,10000000,2,4,626115,0,27
Weak Memorizing Boyer Moore,10000000,2,5,626115,0,28
Weak Memorizing Boyer Moore,10000000,2,6,626115,0,28
Weak Memorizing Boyer Moore,10000000,2,7,626115,0,28
Weak Memorizing Boyer Moore,10000000,2,8,626115,0,29
Weak Memorizing Boyer Moore,10000000,2,9,626115,0,28
Weak Turbo Boyer Moore,10000000,2,0,626115,0,29
Weak Turbo Boyer Moore,10000000,2,1,626115,0,29
Weak Turbo Boyer Moore,10000000,2,2,626115,0,29
Weak Turbo Boyer Moore,10000000,2,3,626115,0,30
Weak Turbo Boyer Moore,10000000,2,4,626115,0,29
Weak Turbo Boyer Moore,10000000,2,5,626115,0,31
Weak Turbo Boyer Moore,10000000,2,6,626115,0,28
Weak Turbo Boyer Moore,10000000,2,7,626115,0,30
Weak Turbo Boyer Moore,10000000,2,8,626115,0,31
Weak Turbo Boyer Moore,10000000,2,9,626115,0,30
Naive,10000000,2,0,626115,0,34
Naive,10000000,2,1,626115,0,36
Naive,10000000,2,2,626115,0,34
Naive,10000000,2,3,626115,0,36
Naive,10000000,2,4,626115,0,39
Naive,10000000,2,5,626115,0,40
Naive,10000000,2,6,626115,0,35
Naive,10000000,2,7,626115,0,34
Naive,10000000,2,8,626115,0,35
Naive,10000000,2,9,626115,0,35
KMP,10000000,2,0,626115,0,56
KMP,10000000,2,1,626115,0,56
KMP,10000000,2,2,626115,0,55
KMP,10000000,2,3,626115,0,58
KMP,10000000,2,4,626115,0,56
KMP,10000000,2,5,626115,0,55
KMP,10000000,2,6,626115,0,54
KMP,10000000,2,7,626115,0,56
KMP,10000000,2,8,626115,0,58
KMP,10000000,2,9,626115,0,59
Horspool,10000000,2,0,626115,0,79
Horspool,10000000,2,1,626115,0,77
Horspool,10000000,2,2,626115,0,79
Horspool,10000000,2,3,626115,0,81
Horspool,10000000,2,4,626115,0,78
Horspool,10000000,2,5,626115,0,78
Horspool,10000000,2,6,626115,0,77
Horspool,10000000,2,7,626115,0,77
Horspool,10000000,2,8,626115,0,77
Horspool,10000000,2,9,626115,0,77
Shift-And,10000000,2,0,626115,0,19
Shift-And,10000000,2,1,626115,0,17
Shift-And,10000000,2,2,626115,0,16
Shift-And,10000000,2,3,626115,0,17
Shift-And,10000000,2,4,626115,0,17
Shift-And,10000000,2,5,626115,0,17
Shift-And,10000000,2,6,626115,0,21
Shift-And,10000000,2,7,626115,0,18
Shift-And,10000000,2,8,626115,0,19
Shift-And,10000000,2,9,626115,0,20
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
BM Read count: 2627320
Mem BM Read count: 2627320
Mem BM Read count: 2627320
